index,Unnamed: 0,age,num_children,gender,reported_height,reported_weight,reported_pants_size_waist,reported_pants_size_inseam,bra_size_chest,bra_size_cup,age_range,shoe_size_us,ankle_circum,spine_to_scye_len,spine_to_elbow_len,arm_len_spine_wrist,arm_len_shoulder_wrist,arm_len_shoulder_elbow,scye_circum,chest_circum,chest_circum_below_bust,chest_circum_scye,jean_inseam,hand_len,hip_circum,hip_height,neck_circum_base,bideltoid_breadth,height,thigh_circum_proximal,u_crotch,waist_circum_preferred,waist_height_preferred,weight,biacromial_breadth,bicristal_breadth,bust_to_bust,cervical_height,chest_height,interscye_dist,acromion_height,acromion_radial_len,ankle_height_inside,ankle_height_outside,axilla_height,elbow_height,knee_height,radial_stylion_len,sleeve_inseam,sleeve_outseam,acromion_radial_stylion_len,shoulder_len,dataset
2649,2417.0,25.0,1.0,female,66.0,128.0,,,36.0,2.0,17-25,10.0,9.53,7.76,19.92,30.2,22.44,12.17,14.06,33.35,29.17,33.9,30.04,7.52,38.39,30.83,16.38,16.81,66.02,21.93,24.53,27.24,39.69,126.5,15.4,11.6,7.25,55.98,46.69,14.68,53.225,11.705,3.425,2.64,49.055,42.005,17.95,9.315,17.15,20.635,21.02,7.76,caesar
2650,2418.0,38.0,0.0,female,68.0,148.0,,,36.0,2.0,36-45,8.0,9.41,8.19,20.71,31.89,23.7,12.52,15.04,35.08,29.57,34.96,30.43,7.48,41.93,31.3,16.85,16.57,67.13,23.39,30.08,26.85,42.56,144.5,15.08,11.46,7.24,57.17,48.11,13.41,54.685,12.115,3.07,2.6,50.43,42.56,18.19,9.67,17.705,21.405,21.785,8.19,caesar
2651,2419.0,38.0,0.0,female,67.0,125.0,,,38.0,1.0,36-45,6.5,9.13,8.23,20.47,31.22,22.99,12.24,14.49,34.09,29.8,34.33,29.92,6.89,39.37,31.65,16.89,16.26,66.81,22.4,28.31,23.82,41.57,129.5,15.22,10.73,6.82,56.85,48.98,13.38,54.49,11.89,2.87,2.64,50.515,42.99,17.24,9.16,17.36,20.905,21.05,8.23,caesar
2652,242.0,53.0,0.0,male,71.0,170.0,33.0,30.0,,,46-55,9.5,10.0,8.35,20.75,32.32,23.98,12.4,16.89,41.3,,41.14,30.87,7.83,39.49,33.35,16.46,18.39,69.29,22.44,25.87,37.13,39.88,172.0,16.4,14.68,8.83,59.29,50.0,16.29,56.97,12.355,3.62,2.755,52.56,45.04,19.49,9.73,17.57,21.715,22.085,8.34,caesar
2653,2420.0,43.0,0.0,male,71.0,175.0,34.0,33.0,,,36-45,10.5,10.51,8.86,21.97,33.82,24.96,13.11,16.77,39.84,,41.85,32.68,8.31,39.88,35.55,18.98,19.96,70.28,22.4,25.35,32.8,42.28,178.0,17.06,12.89,8.28,60.47,51.65,16.32,57.52,12.61,3.58,2.795,52.56,45.47,19.525,10.285,17.495,22.53,22.895,8.86,caesar
2654,2421.0,52.0,4.0,male,68.0,170.0,31.0,32.0,,,46-55,10.0,10.55,8.27,21.73,33.19,24.92,13.46,18.58,40.28,,40.87,30.71,8.31,39.37,33.58,18.46,18.66,67.36,22.6,23.86,33.39,39.02,172.5,14.4,12.88,10.17,58.19,49.29,16.61,55.67,12.85,3.425,2.91,50.395,43.815,18.465,9.885,16.875,22.18,22.735,8.27,caesar
2655,2422.0,44.0,2.0,female,69.5,160.0,,,36.0,2.0,36-45,9.0,9.37,7.91,20.55,32.52,24.61,12.64,14.06,36.89,31.42,36.77,33.58,7.87,42.52,35.12,16.14,17.52,69.33,25.39,28.5,29.88,44.06,161.5,15.56,12.24,7.2,59.61,50.71,15.21,57.205,12.495,2.99,2.56,52.675,45.035,19.725,10.48,18.385,22.58,22.975,7.91,caesar
2656,2423.0,42.0,0.0,female,62.0,185.0,,,38.0,3.0,36-45,6.5,9.45,7.36,19.57,29.61,22.24,12.2,17.09,42.09,34.06,40.35,28.35,6.81,46.57,31.65,16.57,19.29,62.36,28.39,32.28,32.83,39.37,183.5,14.19,12.76,7.9,52.91,43.62,15.49,50.94,11.675,2.91,2.72,46.38,39.725,16.97,9.275,16.21,20.545,20.95,7.37,caesar
2657,2424.0,56.0,1.0,female,70.0,350.0,,,,,56-65,9.0,12.32,8.66,21.54,33.35,24.69,12.87,20.24,53.54,47.05,50.39,28.94,7.01,65.35,34.92,21.65,24.17,68.07,35.12,40.94,51.18,41.73,341.5,17.48,17.34,9.98,,47.87,19.17,55.355,12.545,3.23,2.76,49.215,43.7,17.4,9.83,16.155,21.85,22.375,8.66,caesar
2658,2425.0,26.0,0.0,female,67.0,175.0,,,36.0,4.0,26-35,8.5,9.33,7.52,20.31,31.34,23.82,12.8,15.91,43.07,34.88,39.53,31.26,7.6,45.16,34.17,17.83,18.7,66.38,26.85,25.63,36.5,40.67,183.5,14.88,13.38,9.24,57.24,48.27,15.91,55.435,12.2,2.99,2.64,50.55,43.54,18.385,9.555,17.005,21.38,21.755,7.52,caesar
2659,2426.0,30.0,0.0,female,63.75,140.0,,,32.0,4.0,26-35,7.0,9.06,7.4,19.41,29.45,22.05,12.01,13.86,36.46,29.69,35.67,27.68,6.97,40.24,29.57,17.05,17.44,63.5,23.62,24.25,30.0,36.89,138.5,14.7,12.31,8.18,53.7,44.96,14.06,51.57,11.89,2.99,2.4,47.245,39.8,16.93,9.255,16.23,20.57,21.145,7.4,caesar
2660,2427.0,59.0,3.0,female,68.0,180.0,,,40.0,2.0,56-65,9.0,9.57,8.39,21.5,32.8,24.41,13.11,17.44,43.58,38.74,42.01,30.94,7.8,43.9,37.99,18.15,19.13,67.56,23.62,28.7,37.64,42.05,179.5,16.73,13.93,7.94,58.43,48.66,16.76,55.905,12.89,3.425,2.795,50.515,43.64,18.545,10.035,16.975,22.02,22.925,8.39,caesar
2661,2428.0,31.0,1.0,male,70.0,205.0,34.0,32.0,,,26-35,10.0,10.55,8.46,22.32,33.74,25.28,13.86,18.7,41.97,,42.2,31.46,7.87,41.3,34.02,19.06,19.33,69.53,24.76,26.1,36.5,39.76,199.0,14.5,14.35,9.39,60.47,51.02,14.6,58.19,13.1,3.23,2.56,52.56,45.67,19.21,10.13,16.87,22.865,23.23,8.46,caesar
2662,2429.0,40.0,2.0,female,67.5,200.0,,,36.0,3.0,36-45,8.5,10.16,8.35,21.26,32.36,24.02,12.91,16.89,42.91,34.65,42.01,31.06,7.83,46.93,34.17,18.86,19.72,67.56,28.62,30.91,35.87,41.93,205.5,15.69,14.44,7.93,58.03,49.37,15.5,55.315,12.135,2.99,2.6,50.435,44.055,18.505,10.045,17.395,22.08,22.18,8.34,caesar
2663,243.0,55.0,1.0,female,63.0,115.0,,,34.0,4.0,46-55,8.5,8.94,7.09,18.7,28.7,21.61,11.61,13.07,34.33,26.57,31.26,27.99,7.32,38.15,29.45,14.49,14.92,62.64,21.89,28.03,23.62,38.7,114.0,13.65,10.67,7.45,52.91,44.88,11.82,50.08,11.26,2.875,2.4,46.81,39.015,16.85,9.05,16.845,19.815,20.31,7.09,caesar
2664,2430.0,54.0,1.0,female,62.0,255.0,,,44.0,4.0,46-55,8.5,10.16,8.07,19.76,30.75,22.68,11.69,17.83,50.28,40.28,45.43,28.15,7.05,56.69,34.57,18.74,21.3,62.8,30.59,34.17,42.99,38.98,254.0,15.53,15.41,9.55,54.33,44.72,17.14,52.085,11.8,3.11,2.6,46.38,40.63,17.05,9.13,14.31,20.195,20.93,8.07,caesar
2665,2431.0,22.0,0.0,female,63.0,120.0,,,36.0,3.0,17-25,8.0,9.33,7.17,18.9,29.61,22.44,11.73,13.46,35.12,29.02,34.53,28.66,7.05,39.02,30.39,15.98,16.14,61.69,22.64,23.46,29.76,37.76,121.0,13.45,10.9,7.22,52.83,44.72,13.64,50.665,11.37,2.52,2.44,46.615,40.0,16.93,9.18,16.565,20.195,20.55,7.17,caesar
2666,2432.0,59.0,0.0,male,66.5,150.0,33.0,29.0,,,56-65,8.5,9.57,8.19,20.28,31.89,23.7,12.09,16.06,38.7,,38.46,29.33,7.8,37.95,33.62,16.57,18.98,64.17,21.54,25.91,35.79,37.8,151.0,16.07,13.92,8.35,55.59,45.91,15.23,53.74,11.995,3.23,2.675,47.955,42.325,18.11,9.49,15.195,20.875,21.485,8.19,caesar
2667,2433.0,42.0,0.0,female,68.0,155.0,,,38.0,1.0,36-45,9.0,9.33,8.27,20.47,31.81,23.54,12.2,13.74,37.99,32.13,37.64,31.26,7.87,42.91,33.15,16.57,17.87,67.44,24.84,30.08,27.68,43.11,155.5,15.51,12.05,8.02,57.87,48.19,14.42,55.275,11.775,3.23,2.99,50.785,43.76,18.545,9.43,16.795,20.945,21.205,8.27,caesar
2668,2434.0,30.0,0.0,female,62.0,108.0,,,34.0,1.0,26-35,6.0,9.09,7.32,18.11,28.19,20.87,10.79,12.6,33.35,28.19,33.07,27.6,6.85,37.72,29.29,15.35,15.12,60.24,20.94,24.69,22.76,37.56,110.0,13.85,10.1,6.74,51.26,43.86,12.72,48.705,10.69,2.52,2.52,45.04,38.525,16.42,8.62,15.53,19.135,19.31,7.32,caesar
2669,2435.0,22.0,0.0,male,67.0,170.0,34.0,30.0,,,17-25,9.0,10.31,8.7,21.22,32.2,23.5,12.52,16.89,39.88,,39.25,29.06,7.44,40.39,32.6,18.23,19.37,65.31,23.54,24.13,34.53,37.48,171.0,16.26,13.66,9.16,56.3,47.32,15.11,53.15,11.475,3.31,2.64,48.62,41.555,18.15,9.695,16.43,20.72,21.17,8.7,caesar
2670,2436.0,52.0,0.0,female,60.0,147.0,,,36.0,3.0,46-55,5.5,9.57,7.6,19.84,29.41,21.81,12.24,15.43,41.65,33.78,37.83,27.01,6.69,39.84,29.41,16.77,18.39,60.0,22.83,26.22,31.93,36.14,145.5,14.4,13.83,8.31,51.65,43.07,15.55,49.8,11.42,2.91,2.52,44.845,39.29,16.42,8.77,15.125,19.685,20.19,7.6,caesar
2671,2437.0,28.0,0.0,female,68.0,145.0,,,34.0,4.0,26-35,10.0,10.04,7.6,20.51,31.34,23.74,12.91,15.31,36.5,30.08,35.63,31.73,7.68,39.92,32.4,17.48,17.24,67.01,23.82,26.57,27.76,42.2,148.5,15.3,11.69,7.46,57.56,49.92,14.12,55.39,12.435,3.19,2.755,51.105,43.345,18.975,9.17,17.12,21.535,21.605,7.6,caesar
2672,2438.0,44.0,2.0,female,65.0,165.0,,,36.0,2.0,36-45,7.0,8.66,8.19,19.92,30.67,22.48,11.73,14.72,36.18,30.94,36.42,29.45,7.17,43.35,31.18,16.85,18.15,66.18,25.2,29.61,30.79,40.51,161.0,14.74,13.2,7.39,56.3,47.64,14.74,53.66,11.305,2.91,2.76,49.215,42.775,17.05,9.33,16.375,20.305,20.635,8.19,caesar
2673,2439.0,48.0,5.0,male,74.0,190.0,36.0,36.0,,,46-55,11.5,11.06,7.91,22.32,35.63,27.72,14.41,19.06,43.15,,42.72,34.53,8.27,40.28,41.14,19.65,19.09,72.87,22.76,28.94,36.61,44.84,197.5,15.8,13.93,10.51,63.54,52.52,14.96,61.295,14.03,3.11,2.835,55.115,48.11,20.79,11.85,18.92,24.69,25.88,7.91,caesar
2674,244.0,22.0,0.0,female,64.5,120.0,,,34.0,1.0,17-25,7.0,9.02,7.48,18.7,29.06,21.57,11.22,13.98,32.28,28.46,31.69,28.03,7.13,36.97,29.57,15.0,16.89,64.06,22.32,22.83,29.69,36.65,119.5,15.25,11.32,6.55,54.57,45.12,13.5,52.44,10.89,2.95,2.6,48.5,41.97,16.81,9.05,16.515,19.485,19.94,7.49,caesar
2675,2440.0,23.0,0.0,female,62.0,100.0,,,34.0,2.0,17-25,6.0,8.43,7.44,19.09,28.9,21.46,11.65,13.78,32.83,27.32,33.35,27.95,6.69,33.78,29.17,15.47,15.94,61.14,18.86,20.47,25.63,35.75,96.5,13.94,10.61,6.71,51.89,43.39,13.54,49.565,10.9,2.52,2.05,45.555,38.975,15.83,9.045,16.04,19.645,19.945,7.44,caesar
2676,2441.0,53.0,,female,64.0,210.0,,,40.0,3.0,46-55,9.5,10.04,7.48,20.51,30.79,23.31,13.03,16.61,42.83,37.4,40.71,28.23,7.36,51.73,31.77,16.54,20.0,64.53,30.94,33.66,35.63,41.57,214.5,15.09,15.5,8.36,55.59,45.59,14.66,52.875,12.065,3.07,2.64,47.99,41.22,17.44,8.915,16.075,20.435,20.98,7.48,caesar
2677,2442.0,30.0,2.0,female,61.0,110.0,,,32.0,1.0,26-35,5.5,8.46,7.91,19.06,29.57,21.65,11.14,13.15,34.8,28.78,35.71,26.93,6.93,36.06,28.54,15.35,17.17,58.58,21.5,24.53,26.22,36.46,116.0,14.44,11.23,6.95,49.84,41.89,14.81,47.56,10.805,2.64,2.205,43.27,37.225,15.315,9.445,16.125,20.075,20.25,7.92,caesar
2678,2443.0,40.0,0.0,female,61.0,96.0,,,32.0,1.0,36-45,6.0,8.74,7.28,18.23,27.68,20.39,10.94,12.8,30.04,26.38,29.61,27.24,7.17,32.17,28.54,15.67,14.69,59.57,17.91,24.09,22.32,36.77,88.0,13.76,10.3,6.21,50.0,42.99,12.69,47.595,10.605,2.48,2.2,43.94,37.56,15.395,8.565,15.795,18.97,19.17,7.29,caesar
2679,2444.0,41.0,1.0,male,76.0,300.0,44.0,33.0,,,36-45,12.0,11.54,9.69,24.29,36.93,27.24,14.61,21.5,53.31,,51.1,33.11,8.82,48.7,37.76,21.85,23.35,75.2,27.99,28.43,46.73,42.95,308.0,18.04,17.41,11.37,65.67,55.28,16.6,62.245,13.29,3.62,2.955,55.79,49.35,20.83,11.185,17.225,23.97,24.475,9.69,caesar
2680,2445.0,46.0,4.0,female,68.0,190.0,,,38.0,3.0,46-55,8.5,9.76,8.31,21.34,32.17,23.86,13.03,15.28,40.83,33.27,39.37,29.72,7.2,47.83,32.05,18.15,18.62,67.05,27.36,31.02,33.7,41.34,186.0,15.28,13.35,7.38,56.69,48.19,14.17,54.525,13.005,3.19,2.68,49.685,42.305,17.76,9.62,17.51,22.25,22.625,8.31,caesar
2681,2446.0,52.0,4.0,male,70.0,210.0,38.0,,,,46-55,9.0,10.51,8.82,22.6,34.37,25.55,13.78,20.24,43.19,,44.57,30.47,7.64,41.26,32.83,19.76,20.0,68.94,25.04,24.53,37.95,39.65,218.0,16.03,15.05,9.12,59.37,49.76,16.69,56.415,13.22,3.46,2.755,50.315,44.055,18.29,9.55,15.835,22.35,22.77,8.82,caesar
2682,2447.0,52.0,0.0,male,69.0,185.0,34.0,29.0,,,46-55,9.0,10.31,8.19,21.93,33.66,25.47,13.74,19.25,42.72,,43.43,29.29,7.52,39.65,33.98,19.76,19.76,68.62,23.11,23.74,36.93,38.43,197.0,15.76,13.42,9.97,59.92,49.69,16.9,57.755,13.15,3.23,2.56,51.695,45.55,18.58,10.22,16.905,22.635,23.37,8.19,caesar
2683,2448.0,36.0,1.0,male,63.0,115.0,,,,,36-45,7.0,8.94,7.36,19.76,30.47,23.11,12.4,15.12,34.21,,35.55,27.56,7.36,32.64,29.65,16.14,17.09,62.24,18.39,21.26,26.97,35.98,110.5,14.06,10.15,7.83,52.83,44.41,14.2,50.51,11.595,2.91,2.36,45.865,39.905,16.77,9.46,16.17,20.605,21.055,7.36,caesar
2684,2449.0,42.0,2.0,male,76.0,185.0,36.0,36.0,,,36-45,10.5,10.67,8.43,23.7,36.42,27.99,15.28,18.15,37.95,,39.41,34.84,8.11,40.63,38.62,18.62,18.74,74.76,23.31,25.55,34.09,44.8,181.0,15.86,12.7,9.17,65.12,55.04,14.62,62.44,14.485,3.23,2.68,56.555,48.385,21.0,10.885,19.12,24.685,25.37,8.43,caesar
2685,245.0,35.0,1.0,male,73.0,188.0,36.0,,,,26-35,12.0,10.59,8.31,22.17,34.45,26.14,13.86,18.98,39.72,,40.24,32.09,8.07,40.79,35.63,18.98,19.88,71.97,24.21,26.1,35.98,42.6,191.0,16.07,14.2,8.75,62.68,52.6,15.56,59.45,13.24,3.74,2.99,55.51,46.77,19.845,10.725,19.2,23.57,23.965,8.31,caesar
2686,2450.0,61.0,2.0,female,68.0,158.0,,,36.0,4.0,56-65,8.5,10.12,8.27,20.47,30.83,22.56,12.2,15.12,40.47,34.29,38.35,28.94,7.48,41.26,32.32,17.99,18.43,64.61,22.17,28.66,31.61,40.0,158.0,14.81,12.07,7.84,55.12,46.06,15.67,53.185,11.96,3.345,2.91,48.03,42.42,17.44,9.035,15.61,20.8,20.995,8.27,caesar
2687,2451.0,42.0,1.0,female,68.0,197.0,,,38.0,4.0,36-45,9.5,9.61,8.74,21.02,31.5,22.76,12.28,16.06,44.02,35.79,42.17,29.92,7.64,44.17,37.01,18.46,18.98,67.36,24.09,28.15,29.69,40.55,188.5,15.75,13.76,8.69,58.27,48.74,16.8,55.65,11.935,3.19,2.795,51.065,44.485,18.27,9.625,17.27,21.165,21.56,8.74,caesar
2688,2452.0,65.0,1.0,female,63.0,145.0,,,36.0,3.0,56-65,7.5,9.45,7.68,19.8,30.35,22.68,12.13,15.98,40.08,32.48,38.82,27.91,7.4,42.32,31.02,17.05,15.71,63.19,23.82,28.62,31.89,38.78,154.5,14.49,12.09,8.02,53.86,44.65,15.23,51.22,11.775,2.795,2.56,46.38,40.16,16.73,8.955,15.69,20.095,20.73,7.67,caesar
2689,2453.0,29.0,0.0,female,62.0,119.0,,,34.0,2.0,26-35,6.0,8.74,7.64,19.25,29.37,21.73,11.61,14.69,33.94,27.32,35.24,28.15,6.57,38.23,29.65,14.49,15.43,62.44,22.36,25.43,25.35,37.91,117.0,13.55,10.39,6.58,53.62,45.83,13.08,51.575,11.205,2.95,2.48,47.365,41.06,16.575,8.83,15.665,19.3,20.035,7.64,caesar
2690,2454.0,52.0,1.0,male,72.0,200.0,36.0,32.0,,,46-55,11.5,10.59,7.76,21.18,34.09,26.34,13.43,19.17,41.57,,43.39,36.06,8.11,42.83,35.87,18.07,19.17,72.01,24.72,26.1,38.94,41.93,208.5,15.87,14.21,10.44,62.28,50.87,15.24,58.9,12.86,3.5,2.755,52.895,47.05,19.63,11.045,17.205,23.26,23.905,7.75,caesar
2691,2455.0,44.0,4.0,female,62.0,115.0,,,34.0,2.0,36-45,7.5,9.09,7.4,18.9,29.06,21.65,11.5,14.09,35.24,29.72,34.41,28.27,6.93,36.46,29.69,15.08,15.63,62.09,20.87,25.67,26.38,37.56,114.5,14.0,11.03,6.61,53.31,44.88,13.95,51.22,11.315,2.755,2.48,47.105,40.59,16.495,8.555,15.635,19.545,19.87,7.41,caesar
2692,2456.0,37.0,0.0,female,66.0,215.0,,,40.0,2.0,36-45,9.0,9.92,7.6,20.12,31.18,23.58,12.52,19.02,48.5,41.06,46.97,29.88,7.52,49.53,36.61,16.73,16.85,64.96,28.39,31.02,43.58,40.04,216.5,15.14,15.6,8.73,56.3,48.27,16.21,54.605,12.225,3.23,2.6,48.88,43.11,18.31,10.13,16.18,21.645,22.355,7.6,caesar
2693,2457.0,31.0,0.0,female,68.0,140.0,,,34.0,3.0,26-35,8.0,9.37,8.35,21.5,32.2,23.86,13.15,15.71,35.94,30.12,35.0,31.38,7.4,39.13,33.35,15.67,16.65,68.19,22.32,26.97,26.73,42.09,142.0,15.35,11.42,7.66,58.82,49.45,14.4,55.24,12.74,3.23,2.83,50.665,43.03,18.23,9.44,17.645,21.505,22.18,8.34,caesar
2694,2458.0,51.0,2.0,male,68.0,150.0,32.0,32.0,,,46-55,10.0,9.92,8.94,21.97,34.37,25.43,13.03,16.97,38.86,,38.78,30.55,7.44,37.95,34.02,16.46,18.78,67.72,22.13,24.13,32.52,39.96,156.0,16.73,12.47,9.14,59.13,49.45,14.53,55.945,12.85,2.68,2.28,50.905,43.68,18.23,10.42,17.97,22.555,23.27,8.94,caesar
2695,2459.0,54.0,0.0,male,70.0,198.0,38.0,30.0,,,46-55,9.5,10.67,8.62,21.85,33.98,25.35,13.23,17.99,42.28,,41.81,29.76,7.99,41.89,33.19,17.95,19.65,69.76,24.49,25.35,36.97,39.49,202.0,16.54,14.21,9.53,60.47,48.9,15.56,56.77,12.605,3.345,2.56,51.065,44.605,18.425,10.515,16.815,22.585,23.12,8.63,caesar
2696,246.0,37.0,2.0,male,71.0,192.0,33.0,33.0,,,36-45,11.0,10.98,8.15,21.06,32.95,24.8,12.91,16.69,41.81,,42.87,31.77,7.87,42.76,34.69,17.72,19.41,70.59,24.92,25.91,36.89,41.97,194.5,16.67,14.0,8.79,60.87,51.57,16.14,57.995,12.62,3.39,2.87,53.815,45.905,19.335,10.12,18.195,22.64,22.74,8.15,caesar
2697,2460.0,48.0,3.0,male,72.0,190.0,34.0,32.0,,,46-55,10.0,10.75,8.5,22.87,35.51,27.01,14.37,18.5,41.89,,42.09,32.13,7.91,42.01,35.2,17.44,19.8,71.46,23.94,27.56,38.35,41.81,192.0,16.6,14.01,9.54,62.05,52.13,16.28,58.585,13.605,2.99,2.64,52.99,45.51,19.41,10.47,18.21,23.685,24.075,8.5,caesar
2698,2461.0,23.0,0.0,female,64.0,135.0,,,34.0,3.0,17-25,8.5,9.61,7.48,18.98,30.75,23.27,11.5,15.2,35.79,29.96,34.96,28.39,6.93,40.39,30.51,14.76,15.2,63.46,22.68,27.76,28.39,38.98,133.5,13.27,10.97,7.44,54.41,45.43,14.09,52.44,11.43,2.99,2.56,47.89,41.85,17.01,9.465,16.55,20.43,20.895,7.48,caesar
2699,2462.0,47.0,2.0,female,66.0,142.0,,,38.0,1.0,46-55,8.0,8.94,7.99,20.79,32.68,24.69,12.8,14.41,37.24,30.75,36.42,30.28,6.81,41.81,32.52,15.87,16.22,66.1,23.78,29.88,28.98,41.73,142.0,15.04,12.37,7.3,56.5,48.19,14.27,54.135,12.39,2.87,2.56,50.0,42.245,18.11,9.95,18.145,21.645,22.34,7.99,caesar
2700,2463.0,44.0,2.0,female,62.0,130.0,,,42.0,4.0,36-45,9.0,10.75,8.7,20.39,31.22,22.52,11.69,19.17,45.51,39.09,44.02,25.87,7.01,54.02,32.4,15.67,17.6,62.13,29.49,32.56,39.92,36.22,229.0,15.9,13.86,8.94,53.78,44.49,15.68,51.24,10.93,3.07,2.44,46.105,40.905,15.75,9.525,14.735,19.97,20.455,8.7,caesar
2701,2464.0,52.0,2.0,female,67.0,147.0,,,36.0,2.0,46-55,8.5,9.21,8.15,20.87,31.97,23.82,12.72,15.55,40.04,34.21,38.74,30.31,6.97,38.19,33.39,15.98,16.65,66.46,22.01,28.94,29.53,41.34,145.5,14.75,12.33,7.76,57.09,48.35,15.36,54.645,12.795,2.875,2.72,49.885,42.99,17.6,8.915,16.785,21.52,21.71,8.15,caesar
2702,2465.0,19.0,0.0,female,67.0,153.0,,,36.0,2.0,17-25,9.5,9.72,7.6,20.2,31.73,24.13,12.6,15.31,36.34,31.34,37.09,29.72,7.4,42.05,32.2,15.71,16.61,65.98,23.98,27.48,30.91,40.0,153.5,15.12,12.64,7.36,57.01,47.95,13.77,54.25,11.83,3.07,2.48,49.765,42.62,17.64,9.95,17.01,21.25,21.78,7.6,caesar
2703,2466.0,37.0,0.0,female,62.0,115.0,,,34.0,1.0,36-45,7.5,8.94,8.15,19.17,29.92,21.77,11.02,13.62,35.08,29.21,34.61,26.14,7.13,37.28,28.78,14.37,15.75,60.55,20.67,27.05,27.56,37.17,113.5,15.57,11.25,6.98,51.42,42.05,14.8,48.345,10.745,2.68,2.225,44.45,37.89,15.745,9.33,16.28,19.695,20.075,8.15,caesar
2704,2467.0,36.0,0.0,male,75.0,260.0,38.0,30.0,,,36-45,12.5,11.26,9.53,24.57,36.77,27.24,15.04,20.43,48.82,,48.94,31.18,8.62,47.6,34.69,20.47,22.87,73.35,28.62,28.94,42.13,41.34,266.0,18.56,15.99,10.22,63.31,52.2,20.37,59.41,14.105,3.46,2.835,52.955,45.885,19.65,10.9,18.34,24.33,25.005,9.53,caesar
2705,2468.0,64.0,2.0,male,72.0,190.0,34.0,32.0,,,56-65,10.5,10.87,8.23,22.4,35.16,26.93,14.17,18.5,44.65,,43.98,30.98,7.99,39.53,35.94,17.95,19.61,69.41,22.13,26.85,36.34,41.18,188.5,16.1,14.22,10.78,59.69,49.45,15.81,57.245,13.645,3.31,2.76,51.22,44.745,19.8,10.57,17.98,24.3,24.215,8.23,caesar
2706,2469.0,53.0,2.0,female,68.0,165.0,,,38.0,5.0,46-55,9.5,10.35,8.19,20.47,31.93,23.74,12.28,16.46,43.27,34.84,41.02,30.24,7.09,42.68,36.18,15.35,17.05,66.97,24.06,30.51,31.34,41.81,173.5,15.56,12.72,8.63,56.85,48.35,15.03,54.925,12.29,2.99,2.795,49.485,43.11,17.56,9.29,16.095,21.45,21.58,8.19,caesar
2707,247.0,23.0,0.0,male,70.0,190.0,36.0,30.0,,,17-25,9.5,10.71,8.62,21.26,32.36,23.74,12.64,17.32,41.81,,41.77,29.88,7.8,40.91,32.95,18.7,20.28,69.13,24.76,24.41,37.09,39.25,186.5,16.55,14.98,9.46,59.06,50.55,16.45,55.865,12.49,2.915,2.64,51.81,44.055,18.86,9.915,17.455,21.925,22.405,8.62,caesar
2708,2470.0,50.0,1.0,male,71.0,212.0,40.0,32.0,,,46-55,11.0,11.14,8.58,21.93,34.53,25.94,13.35,19.02,45.04,,44.61,30.12,8.03,43.82,34.84,18.58,20.28,69.25,25.31,29.06,40.24,41.26,215.5,16.53,14.75,10.89,60.47,50.24,16.19,57.48,13.01,3.27,2.64,51.69,44.98,18.98,10.555,16.625,22.685,23.565,8.59,caesar
2709,2471.0,31.0,4.0,female,64.0,155.0,,,32.0,2.0,26-35,8.0,9.57,8.07,19.72,31.02,22.95,11.65,14.65,37.8,31.14,38.35,29.09,7.17,43.39,30.98,15.59,16.22,64.37,25.98,31.02,30.67,40.67,159.5,15.0,12.13,7.93,55.12,46.38,15.65,52.52,11.645,2.68,2.4,48.19,41.18,17.13,9.535,16.235,20.505,21.18,8.07,caesar
2710,2472.0,29.0,1.0,female,66.0,165.0,,,36.0,3.0,26-35,8.5,9.53,7.87,20.16,31.26,23.39,12.28,15.94,39.17,32.6,38.43,30.0,7.44,43.7,32.99,15.79,17.17,65.35,27.36,27.32,33.82,40.04,168.0,15.33,13.13,7.67,55.91,47.09,15.2,53.11,11.535,2.87,2.52,48.385,41.885,17.755,9.76,16.42,20.645,21.295,7.87,caesar
2711,2473.0,48.0,2.0,male,75.0,185.0,34.0,34.0,,,46-55,10.5,10.47,9.02,23.43,36.1,27.09,14.41,18.19,40.24,,40.98,33.62,8.35,40.43,35.83,17.8,19.45,73.54,22.36,25.31,34.45,43.58,186.0,16.56,12.74,7.85,63.39,53.86,16.54,60.67,13.73,3.78,3.19,54.88,47.595,20.63,10.655,18.445,23.815,24.385,9.01,caesar
2712,2474.0,34.0,0.0,male,76.0,185.0,34.0,36.0,,,26-35,11.5,10.63,8.19,22.83,36.1,27.91,14.65,17.76,41.5,,41.26,35.55,8.66,40.63,39.21,19.02,19.84,75.51,23.07,26.22,33.35,45.55,184.0,16.48,13.07,9.28,65.91,55.91,16.96,62.755,14.275,3.23,2.91,56.925,49.27,21.3,11.28,19.5,25.235,25.555,8.19,caesar
2713,2475.0,41.0,3.0,female,64.0,125.0,,,36.0,1.0,36-45,9.0,9.25,8.27,20.04,31.3,23.03,11.77,14.25,34.92,30.31,34.92,29.02,7.28,38.31,30.47,14.84,16.1,64.21,22.01,27.36,27.09,39.84,132.0,14.97,11.12,7.69,54.96,47.17,14.05,52.48,11.635,2.89,2.72,48.525,41.595,17.15,9.385,16.495,20.38,21.02,8.27,caesar
